State,County,Total Population,Young Children (0–4 years),Children (5–14 years),Adolescents (15–19 years),Young Adults (20–24 years),Emerging Workforce (25–34 years),Prime Working Age (35–54 years),Pre-Retirement (55–64 years),Seniors (65+ years),Diversity Index,Hispanic or Latino Population,Non-Hispanic or Latino Population,Hispanic or Latino Percentage,Non-Hispanic or Latino Percentage,State_Abbr
Arkansas,Grant County,18111.0,965.0,2190.0,1152.0,1081.0,2302.0,4568.0,2566.0,3287.0,0.1557861881192948,490.0,17621.0,2.7055380707857104,97.2944619292143,AR
Arkansas,Greene County,46182.0,2919.0,6167.0,3121.0,2742.0,6355.0,11819.0,5594.0,7465.0,0.18302713659451253,1678.0,44504.0,3.6334502620068423,96.36654973799315,AR
Arkansas,Hempstead County,19778.0,1290.0,2917.0,1126.0,1215.0,2182.0,4629.0,2727.0,3692.0,0.5945655640998643,2955.0,16823.0,14.940843361310547,85.05915663868946,AR
Arkansas,Hot Spring County,33142.0,1557.0,3680.0,1868.0,2045.0,4314.0,8617.0,4520.0,6541.0,0.2982963305262619,1323.0,31819.0,3.9919135839719995,96.00808641602801,AR
Arkansas,Howard County,12701.0,872.0,1837.0,898.0,682.0,1143.0,3307.0,1632.0,2330.0,0.5321623940915599,1559.0,11142.0,12.274624045350759,87.72537595464924,AR
Arkansas,Independence County,38120.0,2342.0,5304.0,2766.0,2345.0,4345.0,9322.0,5024.0,6672.0,0.2714487372950498,3313.0,34807.0,8.690975865687303,91.3090241343127,AR
Arkansas,Izard County,13866.0,579.0,1377.0,717.0,680.0,1615.0,3321.0,2104.0,3473.0,0.22187904134208747,388.0,13478.0,2.7982114524736765,97.20178854752632,AR
Arkansas,Jackson County,16775.0,841.0,1767.0,1116.0,1079.0,2339.0,4487.0,2145.0,3001.0,0.39954840896319976,515.0,16260.0,3.070044709388972,96.92995529061103,AR
Arkansas,Jefferson County,65780.0,3871.0,7835.0,4593.0,4532.0,8398.0,15774.0,8842.0,11935.0,0.5407619384330291,1631.0,64149.0,2.479477044694436,97.52052295530557,AR
Arkansas,Johnson County,25932.0,1699.0,3507.0,1956.0,1450.0,3117.0,6233.0,3613.0,4357.0,0.2814301117489759,3539.0,22393.0,13.647231220114145,86.35276877988585,AR
Arkansas,Lafayette County,6211.0,221.0,679.0,399.0,417.0,355.0,1551.0,1013.0,1576.0,0.5360926663137924,49.0,6162.0,0.7889228787634841,99.21107712123651,AR
Arkansas,Lawrence County,16265.0,944.0,2031.0,1193.0,1169.0,1876.0,3735.0,2238.0,3079.0,0.1375331810812106,348.0,15917.0,2.1395634798647403,97.86043652013527,AR
Arkansas,Lee County,8511.0,538.0,834.0,463.0,631.0,1010.0,2235.0,1097.0,1703.0,0.5387592088316153,249.0,8262.0,2.9256256609094113,97.07437433909058,AR
Arkansas,Lincoln County,12966.0,571.0,1197.0,539.0,858.0,2235.0,4106.0,1518.0,1942.0,0.5295063283130962,639.0,12327.0,4.9282739472466455,95.07172605275335,AR
Arkansas,Little River County,11959.0,704.0,1573.0,616.0,609.0,1403.0,2878.0,1642.0,2534.0,0.42667131485651766,445.0,11514.0,3.721046910276779,96.27895308972322,AR
Arkansas,Logan County,21240.0,1244.0,2506.0,1177.0,1103.0,2415.0,5269.0,3241.0,4285.0,0.19834583949553308,707.0,20533.0,3.3286252354048966,96.6713747645951,AR
Arkansas,Lonoke County,74747.0,4570.0,10739.0,4927.0,4240.0,10410.0,19961.0,9146.0,10754.0,0.2585734817068057,3871.0,70876.0,5.178803162668736,94.82119683733126,AR
Arkansas,Madison County,17032.0,976.0,2283.0,1043.0,766.0,2150.0,4074.0,2447.0,3293.0,0.39774323209140094,1036.0,15996.0,6.0826679192108974,93.91733208078911,AR
Arkansas,Marion County,17076.0,722.0,1915.0,810.0,610.0,1575.0,3536.0,2939.0,4969.0,0.11421986208460222,446.0,16630.0,2.6118528929491682,97.38814710705083,AR
Arkansas,Miller County,42588.0,2547.0,5787.0,2879.0,2504.0,5357.0,10797.0,5562.0,7155.0,0.4761893900356524,1683.0,40905.0,3.951817413355875,96.04818258664413,AR
Arkansas,Mississippi County,39749.0,2791.0,5765.0,2723.0,2543.0,5204.0,9452.0,5222.0,6049.0,0.5449008409932887,1861.0,37888.0,4.681878789403507,95.31812121059649,AR
Arkansas,Monroe County,6681.0,411.0,980.0,250.0,308.0,685.0,1435.0,1058.0,1554.0,0.5498415496937534,189.0,6492.0,2.828917826672654,97.17108217332735,AR
Arkansas,Montgomery County,8571.0,395.0,899.0,385.0,386.0,907.0,1792.0,1493.0,2314.0,0.17027640165891944,410.0,8161.0,4.783572511958932,95.21642748804106,AR
Arkansas,Nevada County,8228.0,485.0,1129.0,448.0,562.0,589.0,2095.0,1180.0,1740.0,0.4764285616374738,379.0,7849.0,4.606222654350996,95.393777345649,AR
Arkansas,Newton County,7175.0,314.0,747.0,430.0,457.0,559.0,1582.0,1146.0,1940.0,0.12134032949289186,123.0,7052.0,1.7142857142857142,98.28571428571429,AR
Arkansas,Ouachita County,22317.0,1220.0,2830.0,1444.0,1162.0,2334.0,5272.0,3338.0,4717.0,0.526005238016092,562.0,21755.0,2.5182596227091456,97.48174037729085,AR
Arkansas,Perry County,10073.0,492.0,1262.0,621.0,460.0,1064.0,2612.0,1495.0,2067.0,0.15503898873673372,332.0,9741.0,3.2959396406234487,96.70406035937656,AR
Arkansas,Phillips County,15910.0,1097.0,2442.0,1091.0,848.0,1568.0,3459.0,2201.0,3204.0,0.5028480362314575,305.0,15605.0,1.9170333123821497,98.08296668761785,AR
Arkansas,Pike County,10182.0,547.0,1258.0,694.0,592.0,1098.0,2535.0,1370.0,2088.0,0.2236755014732651,801.0,9381.0,7.866823806717737,92.13317619328227,AR
Arkansas,Poinsett County,22740.0,1438.0,3072.0,1520.0,1255.0,2805.0,5442.0,3034.0,4174.0,0.2701609955065446,840.0,21900.0,3.6939313984168867,96.3060686015831,AR
Arkansas,Polk County,19348.0,1033.0,2532.0,1211.0,1027.0,1947.0,4351.0,2888.0,4359.0,0.1956739949776396,1325.0,18023.0,6.848253049410792,93.15174695058921,AR
Arkansas,Pope County,63830.0,3847.0,8488.0,5030.0,4965.0,8286.0,14931.0,7991.0,10292.0,0.2774821180801299,6783.0,57047.0,10.62666457778474,89.37333542221526,AR
Arkansas,Prairie County,8162.0,373.0,867.0,565.0,425.0,857.0,1941.0,1211.0,1923.0,0.27061830089667327,179.0,7983.0,2.1930899289389854,97.80691007106101,AR
Arkansas,Pulaski County,398949.0,25296.0,52614.0,24461.0,26061.0,57525.0,98889.0,49271.0,64832.0,0.6006887683186761,32722.0,366227.0,8.202050888710085,91.79794911128991,AR
Arkansas,Randolph County,18733.0,1202.0,2585.0,1187.0,982.0,2313.0,4358.0,2464.0,3642.0,0.19020763134571372,461.0,18272.0,2.460897880745209,97.53910211925479,AR
Arkansas,St. Francis County,22740.0,1390.0,2637.0,1417.0,1153.0,3320.0,5938.0,2874.0,4011.0,0.527918936020279,760.0,21980.0,3.342128408091469,96.65787159190853,AR
Arkansas,Saline County,125724.0,7029.0,16931.0,8070.0,6577.0,15291.0,33260.0,15731.0,22835.0,0.31516294490371977,8776.0,116948.0,6.9803696987051005,93.0196303012949,AR
Arkansas,Scott County,9839.0,505.0,1379.0,618.0,429.0,1077.0,2284.0,1465.0,2082.0,0.2718010192785626,768.0,9071.0,7.805671308059762,92.19432869194024,AR
Arkansas,Searcy County,7861.0,405.0,878.0,428.0,408.0,725.0,1744.0,1251.0,2022.0,0.211687871966876,172.0,7689.0,2.188016791756774,97.81198320824322,AR
Arkansas,Sebastian County,128448.0,8148.0,17129.0,8284.0,8454.0,17226.0,31321.0,16379.0,21507.0,0.4960705233447461,20023.0,108425.0,15.588409317389138,84.41159068261086,AR
Arkansas,Sevier County,15797.0,1142.0,2589.0,1245.0,1223.0,1744.0,3719.0,1881.0,2254.0,0.5830016395946916,5538.0,10259.0,35.057289358739,64.942710641261,AR
Arkansas,Sharp County,17597.0,929.0,1993.0,1067.0,857.0,1671.0,3905.0,2695.0,4480.0,0.14329203366841126,409.0,17188.0,2.324259817014264,97.67574018298573,AR
Arkansas,Stone County,12474.0,638.0,1368.0,673.0,655.0,1183.0,2552.0,1943.0,3462.0,0.17409934645785197,266.0,12208.0,2.132435465768799,97.8675645342312,AR
Arkansas,Union County,38368.0,2287.0,5319.0,2423.0,2133.0,4513.0,9312.0,5127.0,7254.0,0.5087585069022977,1751.0,36617.0,4.563698915763136,95.43630108423686,AR
Arkansas,Van Buren County,15936.0,712.0,1703.0,959.0,674.0,1354.0,3637.0,2638.0,4259.0,0.13466726941652163,533.0,15403.0,3.344628514056225,96.65537148594377,AR
Arkansas,Washington County,251863.0,15979.0,33537.0,21837.0,26094.0,37228.0,61283.0,25405.0,30500.0,0.5104066260849072,46214.0,205649.0,18.348864263508336,81.65113573649167,AR
Arkansas,White County,77395.0,4398.0,10360.0,5980.0,5700.0,9577.0,18343.0,10220.0,12817.0,0.22277884596567155,3693.0,73702.0,4.77162607403579,95.2283739259642,AR
Arkansas,Woodruff County,6157.0,367.0,680.0,483.0,266.0,556.0,1459.0,845.0,1501.0,0.4404486691150614,36.0,6121.0,0.584700341075199,99.4152996589248,AR
Arkansas,Yell County,20195.0,1250.0,2745.0,1229.0,1212.0,2407.0,4839.0,2968.0,3545.0,0.3551334822200555,4214.0,15981.0,20.866551126516466,79.13344887348353,AR
California,Alameda County,1651949.0,88228.0,186238.0,96042.0,91539.0,260856.0,480642.0,201563.0,246841.0,0.7543344956527238,385245.0,1266704.0,23.320635201207786,76.67936479879222,CA
California,Alpine County,1695.0,161.0,139.0,115.0,102.0,171.0,358.0,280.0,369.0,0.5178430400013923,249.0,1446.0,14.690265486725664,85.30973451327434,CA
California,Amador County,41029.0,1587.0,3569.0,1776.0,1593.0,4522.0,10227.0,6592.0,11163.0,0.3768015995871721,6361.0,34668.0,15.50366813717127,84.49633186282873,CA
California,Butte County,209470.0,11053.0,24337.0,14875.0,22959.0,27410.0,46255.0,24527.0,38054.0,0.45032124726537226,40829.0,168641.0,19.49157397240655,80.50842602759344,CA
California,Calaveras County,45995.0,1850.0,4298.0,2310.0,1843.0,4239.0,10276.0,7959.0,13220.0,0.33297295521506376,6403.0,39592.0,13.921078378084575,86.07892162191543,CA
California,Colusa County,21895.0,1458.0,3365.0,1691.0,1411.0,2774.0,5260.0,2581.0,3355.0,0.6335558618353359,13639.0,8256.0,62.292760904316054,37.707239095683946,CA
California,Contra Costa County,1161458.0,62580.0,147144.0,75475.0,65271.0,142762.0,321599.0,152811.0,193816.0,0.7295095213543175,316799.0,844659.0,27.27597554108715,72.72402445891285,CA
California,Del Norte County,27293.0,1400.0,3395.0,1495.0,1150.0,3876.0,6783.0,3802.0,5392.0,0.5237107657325812,5350.0,21943.0,19.602095775473565,80.39790422452644,CA
California,El Dorado County,192299.0,8711.0,21807.0,11121.0,8828.0,19396.0,47714.0,30914.0,43808.0,0.3487815632761053,27230.0,165069.0,14.160240042849937,85.83975995715006,CA
California,Fresno County,1012152.0,72049.0,163167.0,76718.0,69033.0,151806.0,245578.0,105050.0,128751.0,0.7258539142999858,547669.0,464483.0,54.10936302057399,45.89063697942601,CA
California,Glenn County,28623.0,1851.0,4277.0,2107.0,1762.0,3840.0,6553.0,3411.0,4822.0,0.5768602419514655,12632.0,15991.0,44.13234112427069,55.86765887572931,CA
California,Humboldt County,135418.0,6455.0,14754.0,8711.0,12003.0,17880.0,32963.0,16570.0,26082.0,0.4374061096908194,18744.0,116674.0,13.841586790530062,86.15841320946994,CA
California,Imperial County,179319.0,12999.0,29484.0,13844.0,12410.0,26109.0,42078.0,18276.0,24119.0,0.6950626485795306,153460.0,25859.0,85.57933068999938,14.420669310000614,CA
California,Inyo County,18803.0,933.0,2210.0,953.0,810.0,2026.0,4519.0,2758.0,4594.0,0.5450351491904,4469.0,14334.0,23.767483912141678,76.23251608785831,CA
California,Kern County,910433.0,65691.0,151484.0,70981.0,63467.0,137943.0,220589.0,94625.0,105653.0,0.6750400794232825,507456.0,402977.0,55.73787417635345,44.26212582364655,CA
California,Kings County,152830.0,11068.0,23557.0,10774.0,11886.0,25463.0,39446.0,14415.0,16221.0,0.6946094605461233,87860.0,64970.0,57.48871294902833,42.51128705097167,CA
California,Lake County,68139.0,3740.0,8557.0,3801.0,3106.0,7587.0,15230.0,10013.0,16105.0,0.4896634832880111,16184.0,51955.0,23.751449243458225,76.24855075654177,CA
California,Lassen County,31177.0,1474.0,3123.0,1492.0,1762.0,6100.0,8704.0,3545.0,4977.0,0.4970884969294237,7027.0,24150.0,22.539051223658465,77.46094877634154,CA
California,Los Angeles County,9848406.0,518797.0,1171802.0,611334.0,634504.0,1562988.0,2682862.0,1217548.0,1448571.0,0.7622994806441323,4753369.0,5095037.0,48.26536395839083,51.73463604160917,CA
California,Madera County,158790.0,10763.0,24948.0,12279.0,10501.0,21817.0,38580.0,17100.0,22802.0,0.6775734381238594,95835.0,62955.0,60.353296807103725,39.646703192896275,CA
California,Marin County,258765.0,11472.0,29117.0,16115.0,12108.0,21946.0,69018.0,38797.0,60192.0,0.4788278162939029,49128.0,209637.0,18.98556605414179,81.01443394585822,CA
California,Mariposa County,17060.0,570.0,1769.0,682.0,647.0,1794.0,3727.0,2862.0,5009.0,0.3511804279496268,2341.0,14719.0,13.722157092614303,86.2778429073857,CA
California,Mendocino County,90709.0,4887.0,10986.0,5177.0,4468.0,9837.0,21435.0,12090.0,21829.0,0.4968015291555179,24440.0,66269.0,26.943302208160162,73.05669779183984,CA
California,Merced County,285597.0,20595.0,47740.0,25041.0,20735.0,41582.0,68093.0,28743.0,33068.0,0.6896648655725361,178961.0,106636.0,62.66207278087655,37.33792721912345,CA
California,Modoc County,8646.0,409.0,1008.0,412.0,379.0,992.0,1610.0,1156.0,2680.0,0.33688359724403383,1321.0,7325.0,15.278741614619477,84.72125838538052,CA
California,Mono County,13169.0,684.0,1338.0,718.0,779.0,2029.0,3347.0,2110.0,2164.0,0.4213400008549061,3513.0,9656.0,26.676285215278305,73.3237147847217,CA
California,Monterey County,435834.0,28880.0,64709.0,32977.0,29994.0,59382.0,108764.0,47896.0,63232.0,0.6787731251322326,265748.0,170086.0,60.97459124345508,39.02540875654492,CA
California,Napa County,136070.0,6221.0,15378.0,8722.0,7912.0,16474.0,34947.0,18399.0,28017.0,0.5910475241677648,48801.0,87269.0,35.864628500036744,64.13537149996326,CA
California,Nevada County,102452.0,4121.0,10164.0,4854.0,4086.0,9786.0,23886.0,15964.0,29591.0,0.2555368297582834,10723.0,91729.0,10.466364736657166,89.53363526334283,CA
California,Orange County,3164063.0,170215.0,380655.0,207768.0,200298.0,449399.0,843000.0,413731.0,498997.0,0.6942315444829459,1080480.0,2083583.0,34.1484983073978,65.8515016926022,CA
California,Placer County,412435.0,20738.0,52925.0,25981.0,20690.0,44360.0,110230.0,54275.0,83236.0,0.44953426445193145,63412.0,349023.0,15.375028792415774,84.62497120758422,CA
California,Plumas County,19607.0,836.0,1879.0,1032.0,652.0,1907.0,3997.0,3456.0,5848.0,0.23545768657168376,1965.0,17642.0,10.02193094303055,89.97806905696945,CA
California,Riverside County,2449909.0,145266.0,343510.0,177679.0,160879.0,337670.0,627199.0,286660.0,371046.0,0.7197242221108876,1239702.0,1210207.0,50.60196113406661,49.39803886593339,CA
California,Sacramento County,1584047.0,95165.0,206983.0,100319.0,94486.0,242583.0,417867.0,190177.0,236467.0,0.7088987499743993,379734.0,1204313.0,23.972394758488857,76.02760524151114,CA
California,San Benito County,66056.0,4229.0,9531.0,4698.0,4148.0,9241.0,17458.0,7851.0,8900.0,0.6635190336335379,40783.0,25273.0,61.74003875499576,38.25996124500424,CA
California,San Bernardino County,2187816.0,142401.0,321620.0,160101.0,156455.0,332969.0,557825.0,247444.0,269001.0,0.7391792100762834,1193691.0,994125.0,54.56084972410843,45.43915027589157,CA
California,San Diego County,3282782.0,187443.0,389914.0,205961.0,230329.0,525571.0,861984.0,387743.0,493837.0,0.6577512256267671,1127221.0,2155561.0,34.33736995024342,65.66263004975657,CA
California,San Francisco County,836321.0,35279.0,61739.0,29812.0,40253.0,177781.0,247336.0,100516.0,143605.0,0.6937174829830619,133266.0,703055.0,15.934790588781102,84.0652094112189,CA
California,San Joaquin County,787416.0,52015.0,119731.0,58798.0,52027.0,108872.0,203311.0,88181.0,104481.0,0.7592484288497938,332543.0,454873.0,42.23218730632855,57.76781269367145,CA
California,San Luis Obispo County,281486.0,12377.0,28209.0,22551.0,28116.0,31424.0,61954.0,36147.0,60708.0,0.4476387272788346,68980.0,212506.0,24.505659251259388,75.49434074874061,CA
California,San Mateo County,745100.0,38822.0,82837.0,41188.0,39100.0,107065.0,209755.0,97440.0,128893.0,0.7098374437232753,185378.0,559722.0,24.879613474701383,75.12038652529861,CA
California,Santa Barbara County,443975.0,26949.0,55635.0,37560.0,45375.0,58857.0,98198.0,49419.0,71982.0,0.6296815855939514,211412.0,232563.0,47.61799650881243,52.38200349118757,CA
California,Santa Clara County,1903297.0,101451.0,224962.0,121505.0,117193.0,303257.0,530314.0,230694.0,273921.0,0.7045531399012606,477632.0,1425665.0,25.09497992168327,74.90502007831674,CA
California,Santa Cruz County,266021.0,12077.0,28365.0,21713.0,24179.0,31979.0,64371.0,34553.0,48784.0,0.5564980060045974,93116.0,172905.0,35.00325162299217,64.99674837700783,CA
California,Shasta County,181554.0,9945.0,22624.0,10594.0,9404.0,22763.0,42491.0,25153.0,38580.0,0.3430128205713263,20604.0,160950.0,11.34868964605572,88.65131035394428,CA
California,Sierra County,2731.0,0.0,287.0,226.0,34.0,84.0,668.0,490.0,942.0,0.1792165865932207,262.0,2469.0,9.59355547418528,90.40644452581472,CA
California,Siskiyou County,43834.0,2094.0,5193.0,2487.0,1877.0,4245.0,9551.0,6484.0,11903.0,0.3543069455466705,5757.0,38077.0,13.133640552995391,86.86635944700461,CA
California,Solano County,450824.0,25947.0,56441.0,27011.0,27455.0,63761.0,115048.0,58874.0,76287.0,0.7392841229345928,130628.0,320196.0,28.975387290827463,71.02461270917254,CA
California,Sonoma County,485642.0,22837.0,53316.0,29435.0,26353.0,60053.0,124102.0,67741.0,101805.0,0.542246336460892,142986.0,342656.0,29.442675880586933,70.55732411941307,CA
California,Stanislaus County,552250.0,37447.0,84589.0,41311.0,36318.0,78517.0,137468.0,61695.0,74905.0,0.6628171503309335,271787.0,280463.0,49.214486192847446,50.785513807152554,CA
California,Sutter County,98971.0,6217.0,14327.0,7076.0,6083.0,13631.0,23816.0,11894.0,15927.0,0.6745095239694034,32061.0,66910.0,32.3943377352962,67.6056622647038,CA
California,Tehama County,65520.0,3836.0,9203.0,4288.0,3259.0,7944.0,14913.0,9002.0,13075.0,0.4836236025201227,18458.0,47062.0,28.171550671550673,71.82844932844932,CA
California,Trinity County,15886.0,680.0,1730.0,811.0,369.0,1143.0,3267.0,3224.0,4662.0,0.3419459408705001,936.0,14950.0,5.8919803600654665,94.10801963993454,CA
California,Tulare County,475774.0,35008.0,82761.0,39643.0,33618.0,66907.0,114585.0,47373.0,55879.0,0.684907429944193,314250.0,161524.0,66.05026756401148,33.949732435988516,CA
California,Tuolumne County,54873.0,2414.0,5306.0,2654.0,2577.0,6496.0,12146.0,8081.0,15199.0,0.308602953322606,7250.0,47623.0,13.212326645162467,86.78767335483754,CA
California,Ventura County,838259.0,44886.0,106270.0,55930.0,52977.0,110933.0,214395.0,111553.0,141315.0,0.5977267854164204,367516.0,470743.0,43.842774130668445,56.157225869331555,CA
California,Yolo County,217782.0,10781.0,25652.0,21105.0,29965.0,29279.0,49838.0,22247.0,28915.0,0.6404225790305751,72347.0,145435.0,33.21991716487129,66.78008283512871,CA
California,Yuba County,83079.0,6099.0,13163.0,5568.0,5311.0,12789.0,20154.0,9106.0,10889.0,0.5890799939774622,24887.0,58192.0,29.955825178444613,70.04417482155539,CA
Colorado,Adams County,524408.0,33921.0,75332.0,36991.0,34216.0,84942.0,145111.0,56054.0,57841.0,0.5841548465900998,221633.0,302775.0,42.26346661378164,57.73653338621836,CO
Colorado,Alamosa County,16515.0,955.0,2295.0,1731.0,1543.0,2260.0,3561.0,1734.0,2436.0,0.5572840294454284,7900.0,8615.0,47.835301241295795,52.164698758704205,CO
Colorado,Arapahoe County,655709.0,38128.0,85002.0,41248.0,38784.0,102267.0,181424.0,76785.0,92071.0,0.5797519630509675,138906.0,516803.0,21.184092333641907,78.8159076663581,CO
Colorado,Archuleta County,13730.0,520.0,1431.0,617.0,290.0,1384.0,3162.0,2525.0,3801.0,0.3377359639579043,2255.0,11475.0,16.423889293517846,83.57611070648215,CO
Colorado,Baca County,3460.0,179.0,477.0,147.0,165.0,313.0,837.0,476.0,866.0,0.18810919175381735,370.0,3090.0,10.693641618497109,89.30635838150289,CO
Colorado,Bent County,5524.0,220.0,514.0,199.0,259.0,888.0,1729.0,676.0,1039.0,0.4781815746022491,1780.0,3744.0,32.22302679217958,67.77697320782042,CO
Colorado,Boulder County,328317.0,13135.0,34079.0,28658.0,33335.0,44671.0,82635.0,39937.0,51867.0,0.3352237167919915,47948.0,280369.0,14.60417827891946,85.39582172108054,CO
Colorado,Broomfield County,75110.0,3468.0,9201.0,4749.0,4370.0,11763.0,21474.0,8728.0,11357.0,0.3617312213156467,10381.0,64729.0,13.821062441752098,86.17893755824791,CO
Colorado,Chaffee County,19876.0,783.0,1625.0,763.0,870.0,2420.0,5209.0,3077.0,5129.0,0.20590182779844002,1933.0,17943.0,9.725296840410545,90.27470315958945,CO
Colorado,Cheyenne County,1732.0,70.0,264.0,92.0,64.0,141.0,480.0,277.0,344.0,0.28806956674791595,219.0,1513.0,12.644341801385682,87.35565819861432,CO
Colorado,Clear Creek County,9358.0,263.0,725.0,539.0,366.0,1038.0,2673.0,1683.0,2071.0,0.207458753674284,708.0,8650.0,7.565719170762984,92.43428082923701,CO
Colorado,Conejos County,7536.0,457.0,1132.0,451.0,453.0,851.0,1655.0,999.0,1538.0,0.5454077329032956,3773.0,3763.0,50.066348195329084,49.933651804670916,CO
Colorado,Costilla County,3571.0,170.0,383.0,166.0,166.0,441.0,653.0,611.0,981.0,0.6194589556291421,1985.0,1586.0,55.58667040044806,44.41332959955194,CO
Colorado,Crowley County,5734.0,141.0,503.0,519.0,328.0,937.0,1854.0,647.0,805.0,0.517412459279177,1644.0,4090.0,28.67108475758633,71.32891524241367,CO
Colorado,Custer County,5073.0,91.0,448.0,324.0,178.0,256.0,944.0,1291.0,1541.0,0.11931753427360492,92.0,4981.0,1.8135225704711215,98.18647742952888,CO
Colorado,Delta County,31353.0,1397.0,3479.0,1837.0,1483.0,2777.0,6940.0,4739.0,8701.0,0.23904276906944355,4460.0,26893.0,14.225114024176316,85.77488597582368,CO
Colorado,Denver County,713734.0,38964.0,71380.0,34421.0,42862.0,166790.0,203731.0,67926.0,87660.0,0.5650209926232859,199425.0,514309.0,27.941081691498514,72.05891830850149,CO
Colorado,Dolores County,2385.0,125.0,137.0,116.0,40.0,156.0,562.0,361.0,888.0,0.3530036171213339,296.0,2089.0,12.41090146750524,87.58909853249476,CO
Colorado,Douglas County,368283.0,19980.0,50604.0,26923.0,19720.0,43376.0,111215.0,47141.0,49324.0,0.3208397810428648,36431.0,331852.0,9.892121004770788,90.10787899522921,CO
Colorado,Eagle County,55374.0,2672.0,6634.0,3420.0,2725.0,8065.0,16974.0,6972.0,7912.0,0.43844511928695196,16729.0,38645.0,30.21092931700798,69.78907068299202,CO
Colorado,Elbert County,27152.0,1278.0,3191.0,1806.0,1265.0,2709.0,7286.0,4697.0,4920.0,0.2530942698803983,2337.0,24815.0,8.60710076605775,91.39289923394225,CO
Colorado,El Paso County,736008.0,45945.0,96894.0,49227.0,57298.0,118672.0,182753.0,84577.0,100642.0,0.44915105687398194,134942.0,601066.0,18.334311583569743,81.66568841643026,CO
Colorado,Fremont County,49394.0,1865.0,4452.0,2360.0,2289.0,6984.0,13218.0,7152.0,11074.0,0.24157540330212068,6399.0,42995.0,12.95501477912297,87.04498522087702,CO
Colorado,Garfield County,62034.0,4075.0,8761.0,4210.0,3520.0,8368.0,16631.0,7642.0,8827.0,0.44148782023672273,19867.0,42167.0,32.025985749750134,67.97401425024987,CO
Colorado,Gilpin County,5877.0,273.0,553.0,159.0,115.0,602.0,1704.0,1291.0,1180.0,0.20971953288109846,413.0,5464.0,7.027394929385741,92.97260507061426,CO
Colorado,Grand County,15794.0,647.0,1473.0,617.0,788.0,2182.0,4173.0,2759.0,3155.0,0.31098645183366225,1573.0,14221.0,9.959478282892238,90.04052171710777,CO
Colorado,Gunnison County,17158.0,503.0,1527.0,1340.0,2380.0,2377.0,4575.0,1967.0,2489.0,0.19266966353633996,1691.0,15467.0,9.85546100944166,90.14453899055835,CO
Colorado,Hinsdale County,939.0,15.0,105.0,17.0,22.0,142.0,178.0,137.0,323.0,0.2367460908836243,29.0,910.0,3.08839190628328,96.91160809371672,CO
